location,forecast_date,quantile,value,target,target_end_date,type
02,2021-06-28,0.01,0,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.025,0,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.05,0,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.1,0,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.15,0.03962644080051668,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.2,0.0847686440689098,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.25,0.12374031459274848,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.3,0.21876093248167996,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.35,0.4244668521872202,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.4,0.5703782223257748,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.45,0.7696980623916863,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.5,1.0537231300624341,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.55,1.2207306898528343,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.6,1.3947913048636764,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.65,1.7397798950861467,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.7,1.8356880272912897,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.75,1.9896019210337599,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.8,2.260064201416589,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.85,2.624989523608144,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.9,3.5213808417277255,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.95,4.613286272736051,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.975,5.462262609896151,1 wk ahead inc death,2021-07-03,quantile
02,2021-06-28,0.99,7.378195166751032,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.01,8.410378180317414,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.025,10.986334092920536,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.05,13.748358628982839,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.1,16.033452382490488,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.15,18.32443354615645,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.2,19.492356905886634,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.25,21.469891517515,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.3,23.15448190139717,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.35,24.297235913340717,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.4,26.194610173160783,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.45,27.1101904541631,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.5,28.126600560201698,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.55,29.066566686970912,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.6,29.572664028579613,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.65,31.41252460977951,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.7,32.65901385706647,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.75,34.43325491726488,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.8,36.11142898852038,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.85,37.73272061432466,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.9,41.43100261351971,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.95,47.05920324284884,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.975,59.96103738243331,1 wk ahead inc death,2021-07-03,quantile
01,2021-06-28,0.99,69.86538677440569,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.01,7.93869121229455,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.025,9.368713960144191,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.05,9.923759346429152,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.1,11.248914912981595,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.15,12.5311298353013,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.2,14.5327800015913,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.25,15.239233789012266,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.3,16.036305301127445,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.35,16.6950040251953,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.4,18.148763012172708,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.45,19.165136689694542,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.5,20.39725614188385,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.55,21.50173875457027,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.6,23.40004561594038,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.65,24.955861395667217,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.7,26.248959425295748,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.75,27.719557465289718,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.8,28.83701774536117,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.85,32.91654831721705,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.9,36.15129610535134,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.95,41.128274717106166,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.975,42.91298373202887,1 wk ahead inc death,2021-07-03,quantile
05,2021-06-28,0.99,45.471719806252196,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.01,31.002740706609174,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.025,36.5825616603017,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.05,39.01873237634954,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.1,43.78487241774317,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.15,49.03751887777517,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.2,54.29940685248572,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.25,57.030099074328085,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.3,59.22059902440447,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.35,61.08349552043677,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.4,64.33526983986731,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.45,65.88330209775374,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.5,67.92958711323186,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.55,70.44138593173761,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.6,74.00377255909495,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.65,77.93079075452542,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.7,81.74135702140165,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.75,86.59728575797425,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.8,89.3289261166125,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.85,97.10733711541701,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.9,103.77862257294811,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.95,114.41474126627939,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.975,125.51097207682047,1 wk ahead inc death,2021-07-03,quantile
04,2021-06-28,0.99,130.30534297260192,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.01,32.26884986786976,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.025,58.735105545726064,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.05,71.18175116803751,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.1,97.34908855948397,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.15,116.0407921909179,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.2,131.60847290452543,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.25,137.86097731532615,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.3,142.78117078825588,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.35,152.65526768807766,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.4,161.6995838296456,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.45,168.55329136692268,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.5,179.83750191803426,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.55,191.6327670456772,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.6,206.42087774722552,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.65,224.7785306741632,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.7,238.6752807721637,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.75,259.4454208003258,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.8,273.5936239383458,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.85,302.63389243720246,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.9,347.4562758792445,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.95,410.0117320148084,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.975,448.9132591809709,1 wk ahead inc death,2021-07-03,quantile
06,2021-06-28,0.99,521.7156752978517,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.01,13.105600542414889,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.025,19.6713358827167,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.05,22.71161641363636,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.1,26.651940689284274,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.15,29.310222651659696,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.2,32.37212597655053,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.25,34.538126678165064,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.3,36.67129111926432,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.35,38.05473320769812,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.4,40.43635692799093,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.45,42.13153655613453,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.5,44.33619357883686,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.55,46.58633486563881,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.6,48.89550006724259,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.65,51.16624118644774,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.7,53.439126608813886,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.75,56.46845588288394,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.8,59.06189980563071,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.85,64.14996567591417,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.9,71.7677836376314,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.95,85.45810367314732,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.975,97.32272989767704,1 wk ahead inc death,2021-07-03,quantile
08,2021-06-28,0.99,108.21008853584067,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.01,0,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.025,0,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.05,0,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.1,1.238548019075387,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.15,2.4416066117872495,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.2,3.086160658608373,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.25,3.767973776748359,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.3,4.231901716263527,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.35,4.8241611471508294,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.4,5.593663916684888,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.45,6.148208310435406,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.5,6.886337841311124,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.55,7.577425247952622,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.6,8.499984693314538,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.65,9.53927394173878,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.7,10.35104430309337,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.75,11.48627955739072,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.8,12.452252563760908,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.85,14.110190784430717,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.9,17.09571553111626,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.95,21.200851640185466,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.975,24.15295450673769,1 wk ahead inc death,2021-07-03,quantile
09,2021-06-28,0.99,32.508140578199566,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.01,0,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.025,2.448558716894311e-16,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.05,0.457876303318397,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.1,0.8717849424090413,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.15,1.1273978898654327,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.2,1.2190918303630498,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.25,1.367569944988426,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.3,1.442409821974434,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.35,1.6172791874486505,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.4,1.6615183789648547,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.45,1.765198031600953,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.5,1.9320645439967448,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.55,2.036024470206806,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.6,2.2222060932657417,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.65,2.504277701305975,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.7,2.689861779920963,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.75,2.850746085138449,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.8,3.025496822717931,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.85,3.249174097171545,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.9,3.757645440816128,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.95,4.265801643852847,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.975,4.545832933710012,1 wk ahead inc death,2021-07-03,quantile
11,2021-06-28,0.99,6.037868061179618,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.01,2.299863217702386,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.025,4.012365420338798,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.05,4.256977098492712,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.1,5.193340635996339,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.15,5.74323754897992,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.2,6.296755697719936,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.25,6.3176145343149575,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.3,6.401477110313234,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.35,6.850494804178344,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.4,6.981734876875038,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.45,7.19424457406902,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.5,7.669009880778903,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.55,8.139640723131322,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.6,8.579573239418728,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.65,9.355571534871036,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.7,9.814256677782566,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.75,10.607705643829867,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.8,11.162512718663992,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.85,12.076384443287209,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.9,13.973890007400907,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.95,16.594908025637658,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.975,18.237937738703096,1 wk ahead inc death,2021-07-03,quantile
10,2021-06-28,0.99,19.94354559311063,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.01,74.36546575549602,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.025,95.22249239854071,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.05,111.17700383357376,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.1,125.68078506984355,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.15,139.3641177582888,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.2,149.31656167622228,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.25,160.2436615376582,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.3,168.65413690401658,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.35,174.54336753087168,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.4,182.0983809855537,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.45,186.40044378431176,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.5,191.85140952698936,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.55,197.3917363163144,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.6,203.04129102062538,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.65,212.53028962548743,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.7,221.62825707428414,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.75,231.6227994841575,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.8,239.42394856924048,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.85,250.89851260424646,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.9,267.85445817649935,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.95,296.21711349338614,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.975,345.11127212687717,1 wk ahead inc death,2021-07-03,quantile
12,2021-06-28,0.99,375.50359776332874,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.01,37.702532143127755,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.025,40.91371677812001,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.05,48.60475867950249,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.1,54.89371222054004,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.15,63.44711145907131,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.2,67.76979499476577,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.25,74.45992352896192,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.3,78.61163491691268,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.35,80.30106628194315,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.4,84.64255298204871,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.45,85.29634502063382,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.5,85.39898358742495,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.55,86.69192714239391,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.6,87.94095552258585,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.65,90.85419332239758,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.7,95.17492257099383,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.75,100.0493145923651,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.8,102.42750465329425,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.85,105.19703964614341,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.9,106.77354544266048,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.95,110.7017746331123,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.975,136.34749697575256,1 wk ahead inc death,2021-07-03,quantile
13,2021-06-28,0.99,149.3602509852492,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.01,0,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.025,0.2396565554105898,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.05,0.8379040827610933,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.1,1.5643832560679998,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.15,1.971581669570985,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.2,2.293101598429026,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.25,2.53875714461631,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.3,2.772001615267595,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.35,3.0866900835753106,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.4,3.4171734959932785,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.45,3.734916549608978,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.5,4.1734592018946906,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.55,4.520497855731089,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.6,4.9620133760825125,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.65,5.50632901531954,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.7,5.84992750504935,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.75,6.301659466365648,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.8,6.7714711251085395,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.85,7.616125059934258,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.9,9.102110686739898,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.95,11.167480817863863,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.975,12.532577832119358,1 wk ahead inc death,2021-07-03,quantile
15,2021-06-28,0.99,15.722073074459832,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.01,2.203850853115461,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.025,3.4967967459816296,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.05,4.691676582828628,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.1,6.285747018865767,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.15,7.651057836318787,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.2,8.461143264817531,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.25,9.259908428711663,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.3,9.92915530215464,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.35,10.608121624629101,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.4,11.609911026694165,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.45,12.133126206605858,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.5,12.814087035939652,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.55,13.507806138136734,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.6,14.137825753180625,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.65,15.341807172929984,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.7,16.15670994085742,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.75,17.470528967096044,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.8,18.51195431567032,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.85,20.021928157803515,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.9,22.83267914105561,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.95,26.807895730811154,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.975,32.50140337010975,1 wk ahead inc death,2021-07-03,quantile
19,2021-06-28,0.99,39.069887602357184,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.01,4.159791517426042,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.025,6.044249465047669,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.05,6.664706511991105,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.1,8.002141443767208,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.15,8.99566242990592,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.2,10.014735942715914,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.25,10.430392853375857,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.3,10.815432918551497,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.35,11.32636043564919,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.4,11.877659362679362,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.45,12.277775129891483,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.5,12.911816116682042,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.55,13.598915255428786,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.6,14.406392673415704,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.65,15.34678287581764,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.7,16.136674068580533,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.75,17.27664412633532,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.8,18.046729054032607,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.85,19.728652886218388,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.9,22.09652285949746,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.95,25.77006314604488,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.975,28.320072123842607,1 wk ahead inc death,2021-07-03,quantile
16,2021-06-28,0.99,31.058226092385564,1 wk ahead inc death,2021-07-03,quantile
17,2021-06-28,0.01,19.43241036703093,1 wk ahead inc death,2021-07-03,quantile
17,2021-06-28,0.025,24.099685380299697,1 wk ahead inc death,2021-07-03,quantile
17,2021-06-28,0.05,31.15253971573926,1 wk ahead inc death,2021-07-03,quantile
